translation_id,"element_type",element_id,trid,"language_code","source_language_code"
16652,"post_post",52530,35734,"zh-hant","ja"
16653,"tax_post_tag",4605,35827,"zh-hant",NULL
16654,"tax_post_tag",4606,35828,"zh-hant",NULL
16655,"tax_post_tag",4607,35829,"zh-hant",NULL
16656,"tax_post_tag",4608,35830,"zh-hant",NULL
16657,"tax_post_tag",4609,35831,"zh-hant",NULL
16658,"post_post",52543,35832,"zh-hant",NULL
16659,"post_post",52558,35833,"ja",NULL
16660,"post_post",52575,35834,"ja",NULL
16661,"post_post",52601,35698,"zh-hant","ja"
16662,"post_post",52606,35835,"ja",NULL
16663,"post_post",52624,35836,"ja",NULL
16664,"post_post",52633,35835,"zh-hant","ja"
16665,"tax_post_tag",4610,35837,"zh-hant",NULL
16667,"post_post",52557,35839,"zh-hant",NULL
16671,"post_post",52666,35264,"en","ja"
16672,"post_post",52671,35567,"zh-hant","ja"
16673,"post_post",52677,35843,"zh-hant",NULL
16674,"tax_post_tag",4615,35844,"zh-hant",NULL
16675,"tax_post_tag",4616,35845,"zh-hant",NULL
16676,"post_post",52710,35397,"en","ja"
16677,"post_post",52706,35846,"zh-hant",NULL
16678,"tax_post_tag",4617,35847,"zh-hant",NULL
16679,"tax_post_tag",4618,35848,"zh-hant",NULL
16680,"tax_post_tag",4619,35849,"zh-hant",NULL
16681,"post_post",52729,35479,"en","ja"
16682,"post_post",52742,35567,"en","ja"
16683,"tax_post_tag",4620,35850,"zh-hant",NULL
16684,"tax_post_tag",4621,35851,"zh-hant",NULL
16685,"post_post",52780,35852,"zh-hant",NULL
16686,"tax_post_tag",4622,35853,"zh-hant",NULL
16687,"tax_post_tag",4623,35854,"zh-hant",NULL
16688,"tax_post_tag",4624,35855,"zh-hant",NULL
16689,"post_post",52822,35313,"en","ja"
16690,"post_post",52825,35856,"zh-hant",NULL
16691,"tax_post_tag",4625,35857,"zh-hant",NULL
16692,"tax_post_tag",4626,35858,"zh-hant",NULL
16693,"tax_post_tag",4627,35859,"zh-hant",NULL
16694,"tax_post_tag",4628,35860,"zh-hant",NULL
16696,"post_post",52823,35742,"en","ja"
16697,"post_post",52868,35833,"zh-hant","ja"
16698,"tax_post_tag",4630,35862,"zh-hant",NULL
16699,"tax_post_tag",4631,35863,"zh-hant",NULL
16700,"tax_post_tag",4632,35864,"zh-hant",NULL
16701,"post_post",52861,35865,"zh-hant",NULL
16702,"tax_post_tag",4633,35866,"zh-hant",NULL
16703,"post_post",52897,35468,"zh-hant","ja"
16704,"post_post",52899,35690,"zh-hant","ja"
16705,"post_post",52914,35465,"en","ja"
16706,"post_post",52933,35656,"zh-hant","ja"
16707,"post_post",52960,35867,"ja",NULL
16708,"post_post",52976,35868,"ja",NULL
16709,"post_post",52995,35869,"ja",NULL
16710,"post_post",52998,35870,"zh-hant",NULL
16711,"post_post",53014,35871,"ja",NULL
16712,"post_post",53035,35872,"ja",NULL
16713,"tax_post_tag",4634,35873,"zh-hant",NULL
16714,"tax_post_tag",4635,35874,"zh-hant",NULL
16715,"tax_post_tag",4636,35875,"zh-hant",NULL
16716,"tax_post_tag",4637,35876,"zh-hant",NULL
16717,"tax_post_tag",4638,35877,"zh-hant",NULL
16718,"tax_post_tag",4639,35878,"zh-hant",NULL
16719,"post_post",53077,35596,"zh-hant","ja"
16720,"post_post",53083,35657,"zh-hant","ja"
16721,"post_post",53085,35879,"zh-hant",NULL
16722,"post_post",53104,35880,"ja",NULL
16723,"post_post",53123,35881,"ja",NULL
16724,"tax_post_tag",4640,35882,"zh-hant",NULL
16725,"tax_post_tag",4641,35883,"zh-hant",NULL
16726,"tax_post_tag",4642,35884,"zh-hant",NULL
16727,"tax_post_tag",4643,35885,"zh-hant",NULL
16728,"tax_post_tag",4644,35886,"zh-hant",NULL
16729,"tax_post_tag",4645,35887,"zh-hant",NULL
16730,"tax_post_tag",4646,35888,"zh-hant",NULL
16731,"tax_post_tag",4647,35889,"zh-hant",NULL
16732,"tax_post_tag",4648,35890,"zh-hant",NULL
16733,"post_post",53191,35891,"ja",NULL
16734,"post_post",53210,35892,"ja",NULL
16735,"post_post",53231,35893,"ja",NULL
16736,"post_post",53250,35894,"ja",NULL
16737,"post_post",53274,35895,"ja",NULL
16738,"post_post",53347,2614,"zh-hant","en"
16739,"post_post",53349,6156,"zh-hant","en"
16740,"post_post",53351,35366,"zh-hant","ja"
16741,"post_post",53362,35480,"en","ja"
16742,"tax_post_tag",4649,35896,"zh-hant",NULL
16743,"tax_post_tag",4650,35897,"zh-hant",NULL
16744,"tax_post_tag",4651,35898,"zh-hant",NULL
16745,"tax_post_tag",4652,35899,"zh-hant",NULL
16747,"tax_post_tag",4653,35900,"zh-hant",NULL
16748,"tax_post_tag",4654,35901,"zh-hant",NULL
16749,"tax_post_tag",4655,35902,"zh-hant",NULL
16750,"tax_post_tag",4656,35903,"zh-hant",NULL
16751,"tax_post_tag",4657,35904,"zh-hant",NULL
16752,"tax_post_tag",4658,35905,"zh-hant",NULL
16753,"tax_post_tag",4659,35906,"zh-hant",NULL
16755,"post_post",53417,35908,"ja",NULL
16756,"post_post",53440,35909,"ja",NULL
16757,"post_post",53455,35910,"ja",NULL
16758,"post_post",53468,35911,"ja",NULL
16759,"post_post",53491,35912,"ja",NULL
16760,"post_post",53513,35913,"ja",NULL
16761,"post_post",53537,35914,"ja",NULL
16762,"tax_post_tag",4661,35915,"zh-hant",NULL
16763,"post_post",53553,35916,"zh-hant",NULL
16764,"tax_post_tag",4662,35917,"zh-hant",NULL
16765,"post_post",53572,35689,"zh-hant","ja"
16766,"post_post",53589,35691,"zh-hant","ja"
16767,"tax_post_tag",4663,35918,"zh-hant",NULL
16768,"tax_post_tag",4664,35919,"zh-hant",NULL
16769,"tax_post_tag",4665,35920,"zh-hant",NULL
16770,"tax_post_tag",4666,35921,"zh-hant",NULL
16771,"post_post",53605,35871,"zh-hant","ja"
16773,"tax_post_tag",4668,35923,"en",NULL
16775,"post_post",53625,35925,"zh-hant",NULL
16776,"tax_post_tag",4670,35926,"zh-hant",NULL
16777,"post_post",53626,35927,"zh-hant",NULL
16778,"tax_post_tag",4671,35928,"zh-hant",NULL
16779,"post_post",53637,35929,"zh-hant",NULL
16780,"post_post",53674,35930,"ja",NULL
16781,"post_post",53691,35931,"ja",NULL
16782,"post_post",53711,35932,"ja",NULL
16783,"post_post",53730,35933,"ja",NULL
16784,"post_post",53749,35934,"ja",NULL
16785,"post_post",53766,35935,"ja",NULL
16786,"post_post",53783,35936,"ja",NULL
16787,"post_post",53805,35937,"ja",NULL
16788,"post_post",53824,35938,"ja",NULL
16789,"tax_post_tag",4672,35939,"zh-hant",NULL
16790,"post_post",53664,35940,"zh-hant",NULL
16792,"post_post",53876,35942,"ja",NULL
16793,"post_post",53895,35943,"ja",NULL
16794,"post_post",53914,35944,"ja",NULL
16795,"post_post",53863,35945,"zh-hant",NULL
16796,"post_post",53955,35946,"zh-hant",NULL
16797,"post_post",53973,35658,"zh-hant","ja"
16798,"tax_post_tag",4674,35947,"zh-hant",NULL
16799,"tax_post_tag",4675,35948,"zh-hant",NULL
16800,"post_post",53989,35663,"zh-hant","ja"
16801,"post_post",53991,35688,"zh-hant","ja"
16802,"post_post",53998,35949,"zh-hant",NULL
16803,"tax_post_tag",4676,35950,"zh-hant",NULL
16804,"tax_post_tag",4677,35951,"zh-hant",NULL
16805,"tax_post_tag",4678,35952,"zh-hant",NULL
16806,"tax_post_tag",4679,35953,"zh-hant",NULL
16807,"post_post",53993,35954,"zh-hant",NULL
16808,"tax_post_tag",4680,35955,"zh-hant",NULL
16809,"tax_post_tag",4681,35956,"zh-hant",NULL
16810,"tax_post_tag",4682,35957,"zh-hant",NULL
16811,"tax_post_tag",4683,35958,"zh-hant",NULL
16812,"tax_post_tag",4684,35959,"zh-hant",NULL
16813,"post_post",54070,35960,"zh-hant",NULL
16815,"post_post",54121,35961,"zh-hant",NULL
16816,"tax_post_tag",4685,35962,"zh-hant",NULL
16817,"tax_post_tag",4686,35963,"zh-hant",NULL
16818,"post_post",52728,35964,"zh-hant",NULL
16819,"tax_post_tag",4687,35965,"zh-hant",NULL
16820,"post_post",54148,35966,"zh-hant",NULL
16821,"post_post",54092,35967,"zh-hant",NULL
16822,"tax_post_tag",4688,35968,"zh-hant",NULL
16823,"tax_post_tag",4689,35969,"zh-hant",NULL
16824,"tax_post_tag",4690,35970,"zh-hant",NULL
16825,"tax_post_tag",4691,35971,"zh-hant",NULL
16826,"tax_post_tag",4692,35972,"zh-hant",NULL
16827,"tax_post_tag",4693,35973,"zh-hant",NULL
16828,"post_post",54169,35664,"en","ja"
16829,"post_post",54173,35974,"ja",NULL
16830,"post_post",54175,35975,"ja",NULL
16831,"tax_post_tag",4694,35976,"zh-hant",NULL
16832,"tax_post_tag",4695,35977,"zh-hant",NULL
16833,"tax_post_tag",4696,35978,"zh-hant",NULL
16834,"post_post",54239,27291,"en","ja"
16835,"tax_post_tag",4697,35979,"zh-hant",NULL
16836,"tax_post_tag",4698,35980,"zh-hant",NULL
16837,"tax_post_tag",4699,35981,"zh-hant",NULL
16838,"tax_post_tag",4700,35982,"zh-hant",NULL
16839,"tax_post_tag",4701,35983,"zh-hant",NULL
16840,"tax_post_tag",4702,35984,"zh-hant",NULL
16841,"post_post",54213,35985,"zh-hant",NULL
16842,"tax_post_tag",4703,35986,"zh-hant",NULL
16843,"post_post",54279,35987,"zh-hant",NULL
16844,"post_post",54344,35988,"zh-hant",NULL
16845,"post_post",54373,35684,"zh-hant","ja"
16846,"post_post",54380,35989,"ja",NULL
16847,"tax_post_tag",4704,35990,"zh-hant",NULL
16848,"tax_post_tag",4705,35991,"zh-hant",NULL
16849,"post_post",54411,35992,"zh-hant",NULL
16851,"post_post",54447,35993,"ja",NULL
16852,"post_post",54451,35994,"ja",NULL
16853,"post_post",54463,35688,"ja","en"
16854,"post_post",54287,27304,"en","ja"
16855,"post_post",54475,35075,"en","ja"
16856,"post_post",54476,26790,"en","ja"
16857,"tax_post_tag",4706,35995,"zh-hant",NULL
16858,"tax_post_tag",4707,35996,"zh-hant",NULL
16859,"post_post",54491,35872,"zh-hant","ja"
16860,"post_post",54497,35997,"zh-hant",NULL
16861,"tax_post_tag",4708,35998,"zh-hant",NULL
16862,"tax_post_tag",4709,35999,"zh-hant",NULL
16863,"tax_post_tag",4710,36000,"zh-hant",NULL
16864,"post_post",54524,36001,"zh-hant",NULL
16867,"tax_post_tag",4713,36004,"en",NULL
16868,"post_post",54540,35936,"en","ja"
16869,"post_post",54573,35943,"zh-hant","ja"
16870,"tax_post_tag",4714,36005,"zh-hant",NULL
16871,"post_post",54583,36006,"ja",NULL
16872,"post_post",54600,36007,"ja",NULL
16873,"post_post",54625,36008,"zh-hant",NULL
16874,"tax_post_tag",4715,36009,"zh-hant",NULL
16876,"post_post",54668,36010,"zh-hant",NULL
16877,"tax_post_tag",4716,36011,"zh-hant",NULL
16878,"tax_post_tag",4717,36012,"zh-hant",NULL
16879,"post_post",54696,35502,"zh-hant","ja"
16880,"post_post",54699,36013,"zh-hant",NULL
16881,"post_post",54700,36014,"ja",NULL
16884,"post_post",54664,35932,"en","ja"
16885,"tax_post_tag",4720,36017,"zh-hant",NULL
16886,"tax_post_tag",4721,36018,"zh-hant",NULL
16887,"post_post",54728,36019,"ja",NULL
16888,"post_post",54732,36020,"ja",NULL
16889,"post_post",54736,35699,"zh-hant","ja"
16890,"post_post",54749,36021,"zh-hant",NULL
16892,"post_post",54772,36022,"zh-hant",NULL
16894,"tax_post_tag",4722,36024,"zh-hant",NULL
16895,"post_post",54812,36025,"ja",NULL
16896,"post_post",54835,36026,"ja",NULL
16897,"tax_post_tag",4723,36027,"zh-hant",NULL
16898,"tax_post_tag",4724,36028,"zh-hant",NULL
16899,"post_post",54884,36029,"zh-hant",NULL
16901,"post_post",54896,35741,"zh-hant","ja"
16902,"tax_post_tag",4725,36030,"zh-hant",NULL
16903,"tax_post_tag",4726,36031,"zh-hant",NULL
16904,"tax_post_tag",4727,36032,"zh-hant",NULL
16905,"tax_post_tag",4728,36033,"zh-hant",NULL
16906,"tax_post_tag",4729,36034,"zh-hant",NULL
16907,"tax_post_tag",4730,36035,"zh-hant",NULL
16908,"tax_post_tag",4731,36036,"zh-hant",NULL
16909,"tax_post_tag",4732,36037,"zh-hant",NULL
16910,"tax_post_tag",4733,36038,"zh-hant",NULL
16911,"tax_post_tag",4734,36039,"zh-hant",NULL
16912,"post_post",54919,35700,"zh-hant","ja"
16913,"tax_post_tag",4735,36040,"zh-hant",NULL
16915,"tax_post_tag",4736,36042,"zh-hant",NULL
16916,"tax_post_tag",4737,36043,"zh-hant",NULL
16917,"post_post",54928,36044,"zh-hant",NULL
16918,"post_post",54982,35742,"zh-hant","ja"
16919,"tax_post_tag",4738,36045,"en",NULL
16920,"tax_post_tag",4739,36046,"en",NULL
16921,"tax_post_tag",4740,36047,"en",NULL
16922,"post_post",54996,35943,"en","ja"
16923,"post_post",54999,35914,"zh-hant","ja"
16924,"tax_post_tag",4741,36048,"en",NULL
16926,"tax_post_tag",4743,36050,"en",NULL
16927,"post_post",54998,35934,"en","ja"
16928,"tax_post_tag",4744,36051,"zh-hant",NULL
16929,"post_post",55038,36052,"ja",NULL
16930,"post_post",55042,36053,"ja",NULL
16931,"post_post",55007,35880,"zh-hant","ja"
16932,"post_post",55068,36054,"ja",NULL
16933,"post_post",55095,36055,"ja",NULL
16934,"post_post",55122,36056,"ja",NULL
16935,"post_post",55140,36057,"ja",NULL
16936,"post_post",55167,36058,"ja",NULL
16937,"post_post",55194,36059,"ja",NULL
16938,"post_post",55227,36060,"ja",NULL
16939,"tax_post_tag",4745,36061,"zh-hant",NULL
16940,"post_post",55300,35800,"zh-hant","ja"
16941,"tax_post_tag",4746,36062,"zh-hant",NULL
16942,"tax_post_tag",4747,36063,"zh-hant",NULL
16943,"tax_post_tag",4748,36064,"zh-hant",NULL
16944,"tax_post_tag",4749,36065,"zh-hant",NULL
16945,"post_post",55303,35801,"zh-hant","ja"
16946,"tax_post_tag",4750,36066,"zh-hant",NULL
16947,"post_post",55349,35701,"zh-hant","ja"
16948,"post_post",55420,35736,"zh-hant","ja"
16949,"post_post",55425,36067,"zh-hant",NULL
16950,"tax_post_tag",4751,36068,"zh-hant",NULL
16951,"tax_post_tag",4752,36069,"zh-hant",NULL
16952,"post_post",55426,36070,"zh-hant",NULL
16953,"tax_post_tag",4753,36071,"zh-hant",NULL
16954,"post_post",55471,35894,"zh-hant","ja"
16955,"post_post",55474,35912,"zh-hant","ja"
16956,"post_post",55477,35803,"zh-hant","ja"
16957,"post_post",55559,36072,"ja",NULL
16958,"post_post",55580,36073,"ja",NULL
16959,"post_post",55614,36074,"ja",NULL
16960,"post_post",55646,36075,"ja",NULL
16961,"post_post",55703,36076,"ja",NULL
16962,"post_post",55720,36077,"ja",NULL
16963,"tax_post_tag",4754,36078,"zh-hant",NULL
16964,"post_post",55753,35736,"en","ja"
16965,"post_post",55775,35735,"en","ja"
16966,"tax_post_tag",4755,36079,"zh-hant",NULL
16967,"post_post",55778,36080,"zh-hant",NULL
16968,"tax_post_tag",4756,36081,"zh-hant",NULL
16969,"tax_post_tag",4757,36082,"zh-hant",NULL
16970,"post_post",55817,36056,"zh-hant","ja"
16971,"tax_post_tag",4758,36083,"zh-hant",NULL
16972,"tax_post_tag",4759,36084,"zh-hant",NULL
16973,"tax_post_tag",4760,36085,"zh-hant",NULL
16974,"tax_post_tag",4761,36086,"zh-hant",NULL
16975,"tax_post_tag",4762,36087,"zh-hant",NULL
16976,"post_post",55842,36088,"zh-hant",NULL
16977,"tax_post_tag",4763,36089,"zh-hant",NULL
16978,"post_post",55866,35737,"zh-hant","ja"
16979,"tax_post_tag",4764,36090,"zh-hant",NULL
16980,"tax_post_tag",4765,36091,"zh-hant",NULL
16981,"tax_post_tag",4766,36092,"zh-hant",NULL
16982,"tax_post_tag",4767,36093,"zh-hant",NULL
16983,"post_post",55868,35738,"zh-hant","ja"
16986,"tax_post_tag",4770,36096,"en",NULL
16987,"post_post",55879,36054,"zh-hant","ja"
16988,"post_post",55882,35738,"en","ja"
16989,"post_post",50907,35688,"en",NULL
16990,"post_post",55890,36098,"zh-hant",NULL
16991,"post_post",55923,35892,"zh-hant","ja"
16992,"tax_post_tag",4771,36099,"zh-hant",NULL
16993,"tax_post_tag",4772,36100,"zh-hant",NULL
16994,"tax_post_tag",4773,36101,"zh-hant",NULL
16995,"post_post",55932,35868,"zh-hant","ja"
16996,"post_post",55939,35931,"zh-hant","ja"
16997,"tax_post_tag",4774,36102,"zh-hant",NULL
16998,"tax_post_tag",4775,36103,"zh-hant",NULL
16999,"tax_post_tag",4776,36104,"zh-hant",NULL
17000,"post_post",55891,36105,"zh-hant",NULL
17001,"tax_post_tag",4777,36106,"zh-hant",NULL
17002,"tax_post_tag",4778,36107,"zh-hant",NULL
17003,"tax_post_tag",4779,36108,"zh-hant",NULL
17004,"tax_post_tag",4780,36109,"zh-hant",NULL
17005,"tax_post_tag",4781,36110,"zh-hant",NULL
17006,"tax_post_tag",4782,36111,"zh-hant",NULL
17007,"tax_post_tag",4783,36112,"zh-hant",NULL
17008,"post_post",55976,35930,"zh-hant","ja"
17009,"post_post",55986,36055,"zh-hant","ja"
17010,"post_post",55997,35934,"zh-hant","ja"
17011,"tax_post_tag",4784,36113,"zh-hant",NULL
17012,"tax_post_tag",4785,36114,"zh-hant",NULL
17013,"tax_post_tag",4786,36115,"zh-hant",NULL
17014,"tax_post_tag",4787,36116,"zh-hant",NULL
17015,"post_post",56035,35799,"zh-hant","ja"
17016,"post_post",56037,35936,"zh-hant","ja"
17017,"post_post",56064,35804,"zh-hant","ja"
17018,"tax_post_tag",4788,36117,"zh-hant",NULL
17019,"tax_post_tag",4789,36118,"zh-hant",NULL
17020,"tax_post_tag",4790,36119,"zh-hant",NULL
17021,"tax_post_tag",4791,36120,"zh-hant",NULL
17022,"tax_post_tag",4792,36121,"zh-hant",NULL
17023,"tax_post_tag",4793,36122,"en",NULL
17025,"post_post",56083,36124,"zh-hant",NULL
17026,"post_post",56087,35937,"zh-hant","ja"
17027,"post_post",56106,35868,"en","ja"
17028,"post_post",56110,35993,"en","ja"
17029,"tax_post_tag",4795,36125,"zh-hant",NULL
17030,"tax_post_tag",4796,36126,"zh-hant",NULL
17031,"tax_post_tag",4797,36127,"zh-hant",NULL
17032,"tax_post_tag",4798,36128,"zh-hant",NULL
17033,"post_post",56112,35743,"zh-hant","ja"
17034,"tax_post_tag",4799,36129,"zh-hant",NULL
17035,"post_post",56084,36130,"zh-hant",NULL
17036,"post_post",56144,35938,"zh-hant","ja"
17037,"tax_post_tag",4800,36131,"zh-hant",NULL
17038,"tax_post_tag",4801,36132,"zh-hant",NULL
17040,"tax_post_tag",4803,36134,"en",NULL
17042,"post_post",56148,36077,"en","ja"
17043,"tax_post_tag",4805,36136,"zh-hant",NULL
17044,"tax_post_tag",4806,36137,"en",NULL
17045,"post_post",56157,36076,"en","ja"
17046,"tax_post_tag",4807,36138,"zh-hant",NULL
17047,"post_post",56147,36139,"zh-hant",NULL
17048,"post_post",56196,36140,"ja",NULL
17050,"post_post",56255,36142,"ja",NULL
17051,"post_post",56288,36143,"ja",NULL
17052,"post_post",56321,36144,"ja",NULL
17053,"post_post",56357,36145,"ja",NULL
17054,"post_post",56360,36146,"ja",NULL
17055,"tax_post_tag",4808,36147,"zh-hant",NULL
17056,"tax_post_tag",4809,36148,"zh-hant",NULL
17057,"post_post",56384,36149,"zh-hant",NULL
17058,"post_post",56394,36150,"zh-hant",NULL
17059,"post_post",56398,35944,"zh-hant","ja"
17060,"post_post",56400,35935,"zh-hant","ja"
17061,"tax_post_tag",4810,36151,"en",NULL
17069,"post_post",56410,36074,"en","ja"
17070,"post_post",56427,36159,"ja",NULL
17071,"post_post",56445,36160,"ja",NULL
17072,"post_post",56453,36161,"ja",NULL
17073,"post_post",56457,36162,"ja",NULL
17074,"post_post",56462,35501,"en","ja"
17075,"tax_post_tag",4818,36163,"zh-hant",NULL
17076,"tax_post_tag",4819,36164,"zh-hant",NULL
17077,"tax_post_tag",4820,36165,"zh-hant",NULL
17078,"tax_post_tag",4821,36166,"zh-hant",NULL
17079,"tax_post_tag",4822,36167,"zh-hant",NULL
17080,"tax_post_tag",4823,36168,"zh-hant",NULL
17081,"tax_post_tag",4824,36169,"zh-hant",NULL
17082,"post_post",56567,36055,"en","ja"
17083,"post_post",56583,36170,"zh-hant",NULL
17084,"tax_post_tag",4825,36171,"zh-hant",NULL
17085,"tax_post_tag",4826,36172,"zh-hant",NULL
17086,"tax_post_tag",4827,36173,"zh-hant",NULL
17087,"post_post",56570,36174,"zh-hant",NULL
17088,"tax_post_tag",4828,36175,"zh-hant",NULL
17089,"tax_post_tag",4829,36176,"zh-hant",NULL
17090,"tax_post_tag",4830,36177,"zh-hant",NULL
17091,"tax_post_tag",4831,36178,"zh-hant",NULL
17092,"tax_post_tag",4832,36179,"zh-hant",NULL
17093,"tax_post_tag",4833,36180,"zh-hant",NULL
17094,"post_post",56616,36181,"zh-hant",NULL
17095,"post_post",56622,36182,"zh-hant",NULL
17097,"tax_post_tag",4835,36184,"en",NULL
17098,"tax_post_tag",4836,36185,"en",NULL
17102,"post_post",56641,36054,"en","ja"
17104,"tax_post_tag",4841,36190,"en",NULL
17105,"tax_post_tag",4842,36191,"en",NULL
17107,"post_post",56646,35944,"en","ja"
17108,"tax_post_tag",4844,36193,"zh-hant",NULL
17109,"tax_post_tag",4845,36194,"zh-hant",NULL
17110,"tax_post_tag",4846,36195,"zh-hant",NULL
17111,"post_post",56651,36076,"zh-hant","ja"
17112,"tax_post_tag",4847,36196,"zh-hant",NULL
17113,"tax_post_tag",4848,36197,"zh-hant",NULL
17114,"tax_post_tag",4849,36198,"zh-hant",NULL
17115,"post_post",56654,36077,"zh-hant","ja"
17116,"tax_post_tag",4850,36199,"zh-hant",NULL
17117,"tax_post_tag",4851,36200,"zh-hant",NULL
17118,"tax_post_tag",4852,36201,"zh-hant",NULL
17119,"tax_post_tag",4853,36202,"zh-hant",NULL
17120,"post_post",56682,36203,"zh-hant",NULL
17121,"tax_post_tag",4854,36204,"zh-hant",NULL
17122,"tax_post_tag",4855,36205,"zh-hant",NULL
17123,"post_post",56702,35942,"zh-hant","ja"
17124,"tax_post_tag",4856,36206,"zh-hant",NULL
17125,"tax_post_tag",4857,36207,"zh-hant",NULL
17126,"tax_post_tag",4858,36208,"zh-hant",NULL
17127,"tax_post_tag",4859,36209,"zh-hant",NULL
17128,"post_post",56700,36210,"zh-hant",NULL
17129,"post_post",56720,36211,"zh-hant",NULL
17130,"tax_post_tag",4860,36212,"zh-hant",NULL
17131,"tax_post_tag",4861,36213,"zh-hant",NULL
17132,"tax_post_tag",4862,36214,"zh-hant",NULL
17133,"post_post",56740,36215,"zh-hant",NULL
17134,"post_post",56773,35617,"zh-hant","ja"
17135,"post_post",56778,36216,"zh-hant",NULL
17136,"post_post",56793,36217,"zh-hant",NULL
17137,"tax_post_tag",4863,36218,"zh-hant",NULL
17138,"tax_post_tag",4864,36219,"zh-hant",NULL
17139,"post_post",56803,36220,"zh-hant",NULL
17140,"post_post",56807,35931,"en","ja"
17141,"post_post",56811,35933,"en","ja"
17142,"post_post",56815,35935,"en","ja"
17143,"post_post",56818,35937,"en","ja"
17144,"post_post",56745,35942,"en","ja"
17145,"post_post",56829,35852,"en","zh-hant"
17146,"post_post",56839,36221,"ja",NULL
17147,"post_post",56871,36222,"ja",NULL
17148,"post_post",56910,36223,"ja",NULL
17149,"post_post",56931,36224,"ja",NULL
17150,"post_post",56955,36225,"ja",NULL
17151,"post_post",56980,36074,"zh-hant","ja"
17152,"tax_post_tag",4865,36226,"zh-hant",NULL
17153,"tax_post_tag",4866,36227,"zh-hant",NULL
17154,"tax_post_tag",4867,36228,"zh-hant",NULL
17155,"post_post",56999,35933,"zh-hant","ja"
17156,"post_post",57015,36229,"ja",NULL
17157,"tax_post_tag",4868,36230,"zh-hant",NULL
17158,"tax_post_tag",4869,36231,"zh-hant",NULL
17160,"post_post",57036,36233,"ja",NULL
17165,"post_post",57062,36238,"ja",NULL
17166,"tax_post_tag",4874,36239,"zh-hant",NULL
17167,"tax_post_tag",4875,36240,"zh-hant",NULL
17168,"tax_post_tag",4876,36241,"zh-hant",NULL
17169,"tax_post_tag",4877,36242,"zh-hant",NULL
17170,"tax_post_tag",4878,36243,"zh-hant",NULL
17171,"tax_post_tag",4879,36244,"zh-hant",NULL
17172,"post_post",57057,36245,"zh-hant",NULL
17173,"post_post",57094,36246,"ja",NULL
17174,"post_post",57113,36247,"ja",NULL
17175,"tax_post_tag",4880,36248,"zh-hant",NULL
17176,"tax_post_tag",4881,36249,"zh-hant",NULL
17177,"tax_post_tag",4882,36250,"zh-hant",NULL
17178,"tax_post_tag",4883,36251,"zh-hant",NULL
17179,"tax_post_tag",4884,36252,"zh-hant",NULL
17180,"tax_post_tag",4885,36253,"zh-hant",NULL
17181,"tax_post_tag",4886,36254,"zh-hant",NULL
17182,"post_post",57129,36255,"ja",NULL
17183,"post_post",57147,36256,"ja",NULL
17184,"post_post",57167,36257,"ja",NULL
17185,"post_post",57194,36258,"ja",NULL
17186,"tax_post_tag",4887,36259,"zh-hant",NULL
17187,"tax_post_tag",4888,36260,"zh-hant",NULL
17188,"tax_post_tag",4889,36261,"zh-hant",NULL
17189,"tax_post_tag",4890,36262,"zh-hant",NULL
17190,"tax_post_tag",4891,36263,"zh-hant",NULL
17191,"tax_post_tag",4892,36264,"zh-hant",NULL
17192,"post_post",57214,36265,"ja",NULL
17193,"post_post",57239,36266,"ja",NULL
17194,"post_post",57263,36267,"ja",NULL
17195,"post_post",57274,36268,"ja",NULL
17196,"post_post",57262,36073,"zh-hant","ja"
17197,"post_post",57306,36269,"ja",NULL
17199,"post_post",57351,36271,"ja",NULL
17200,"post_post",57371,36272,"ja",NULL
17201,"tax_post_tag",4893,36273,"zh-hant",NULL
17202,"tax_post_tag",4894,36274,"zh-hant",NULL
17203,"tax_post_tag",4895,36275,"zh-hant",NULL
17204,"post_post",57383,35932,"zh-hant","ja"
17205,"post_post",57438,35014,"en","ja"
17206,"post_post",57439,34679,"en","ja"
17207,"post_post",57440,33865,"en","ja"
17208,"tax_post_tag",4896,36276,"zh-hant",NULL
17209,"tax_post_tag",4897,36277,"zh-hant",NULL
17210,"tax_post_tag",4898,36278,"zh-hant",NULL
17211,"tax_post_tag",4899,36279,"zh-hant",NULL
17212,"tax_post_tag",4900,36280,"zh-hant",NULL
17213,"tax_post_tag",4901,36281,"zh-hant",NULL
17214,"post_post",57445,36282,"zh-hant",NULL
17215,"post_post",57486,36283,"ja",NULL
17216,"post_post",57514,36284,"ja",NULL
17217,"post_post",57542,36285,"ja",NULL
17218,"post_post",57570,36286,"ja",NULL
17219,"post_post",57598,36287,"ja",NULL
17220,"post_post",57625,36288,"ja",NULL
17221,"tax_post_tag",4902,36289,"zh-hant",NULL
17222,"tax_post_tag",4903,36290,"zh-hant",NULL
17223,"tax_post_tag",4904,36291,"zh-hant",NULL
17224,"post_post",57655,36058,"zh-hant","ja"
17225,"post_post",57663,36053,"zh-hant","ja"
17226,"post_post",57659,36292,"zh-hant",NULL
17228,"post_post",57651,36271,"en","ja"
17229,"tax_post_tag",4906,36294,"zh-hant",NULL
17230,"post_post",57728,36295,"ja",NULL
17231,"post_post",57758,36296,"ja",NULL
17232,"post_post",57792,36297,"ja",NULL
17233,"post_post",57819,36298,"ja",NULL
17234,"post_post",57847,36299,"ja",NULL
17235,"post_post",57885,36300,"ja",NULL
17236,"post_post",57912,36301,"ja",NULL
17237,"post_post",57943,36302,"ja",NULL
